,frame_index,car_id,car_type,speed
8723,2285,321,car,160.0
8724,2286,306,car,340.0
8725,2286,319,car,140.0
8726,2286,320,car,140.0
8727,2286,321,car,180.0
8728,2287,306,car,360.0
8729,2287,320,car,160.0
8730,2287,321,car,200.0
8731,2288,306,car,420.0
8732,2288,316,car,140.0
8733,2288,320,car,180.0
8734,2288,321,car,200.0
8735,2289,306,car,420.0
8736,2289,316,car,140.0
8737,2289,319,car,140.0
8738,2289,320,car,140.0
8739,2289,321,car,180.0
8740,2290,306,car,460.0
8741,2290,316,car,140.0
8742,2290,319,car,140.0
8743,2290,320,car,140.0
8744,2290,321,car,180.0
8745,2291,306,car,480.0
8746,2291,316,car,140.0
8747,2291,320,car,140.0
8748,2291,321,car,160.0
8749,2292,306,car,540.0
8750,2292,316,car,140.0
8751,2292,320,car,140.0
8752,2292,321,car,140.0
8753,2293,306,car,660.0
8754,2293,316,car,140.0
8755,2293,321,car,160.0
8756,2294,306,car,680.0
8757,2294,316,car,180.0
8758,2294,321,car,160.0
8759,2295,306,car,720.0
8760,2295,316,car,180.0
8761,2295,321,car,180.0
8762,2296,306,car,800.0
8763,2296,316,car,160.0
8764,2296,319,car,160.0
8765,2296,320,car,140.0
8766,2296,321,car,140.0
8767,2297,306,car,900.0
8768,2297,316,car,180.0
8769,2298,306,car,1000.0
8770,2298,316,car,200.0
8771,2298,321,car,160.0
8772,2299,306,car,1040.0
8773,2299,316,car,180.0
8774,2299,321,car,180.0
8775,2300,316,car,200.0
8776,2300,321,car,160.0
8777,2300,324,car,300.0
8778,2301,316,car,240.0
8779,2301,324,car,280.0
8780,2302,316,car,260.0
8781,2302,324,car,280.0
8782,2303,316,car,240.0
8783,2303,321,car,140.0
8784,2303,324,car,240.0
8785,2304,316,car,220.0
8786,2304,324,car,240.0
8787,2305,316,car,280.0
8788,2305,324,car,260.0
8789,2306,316,car,320.0
8790,2306,321,car,140.0
8791,2306,324,car,240.0
8792,2307,316,car,300.0
8793,2307,324,car,240.0
8794,2308,316,car,300.0
8795,2308,324,car,220.0
8796,2309,316,car,320.0
8797,2309,324,car,180.0
8798,2310,316,car,360.0
8799,2310,324,car,160.0
8800,2311,316,car,380.0
8801,2311,321,car,160.0
8802,2311,324,car,200.0
8803,2311,326,van,200.0
8804,2312,316,car,420.0
8805,2312,321,car,140.0
8806,2312,324,car,200.0
8807,2312,326,van,220.0
8808,2313,316,car,440.0
8809,2313,324,car,180.0
8810,2313,326,van,200.0
8811,2314,316,car,480.0
8812,2314,317,car,140.0
8813,2314,324,car,180.0
8814,2314,326,van,200.0
8815,2315,316,car,520.0
8816,2315,324,car,160.0
8817,2315,326,van,240.0
8818,2316,316,car,560.0
8819,2316,324,car,180.0
8820,2316,326,van,240.0
8821,2317,316,car,580.0
8822,2317,317,car,140.0
8823,2317,324,car,160.0
8824,2317,326,van,220.0
8825,2318,316,car,640.0
8826,2318,317,car,140.0
8827,2318,324,car,140.0
8828,2318,326,van,200.0
8829,2319,316,car,720.0
8830,2319,324,car,160.0
8831,2319,326,van,140.0
8832,2320,316,car,820.0
8833,2320,324,car,160.0
8834,2320,326,van,140.0
8835,2321,316,car,840.0
8836,2321,317,car,140.0
8837,2321,324,car,140.0
8838,2321,326,van,140.0
8839,2322,316,car,880.0
8840,2322,317,car,160.0
8841,2322,324,car,140.0
8842,2322,326,van,160.0
8843,2323,316,car,1020.0
8844,2323,317,car,160.0
8845,2323,324,car,140.0
8846,2323,326,van,160.0
8847,2324,316,car,1160.0
8848,2324,317,car,160.0
8849,2324,324,car,140.0
8850,2324,326,van,160.0
8851,2325,316,car,1300.0
8852,2325,317,car,180.0
8853,2325,324,car,160.0
8854,2325,326,van,160.0
8855,2326,317,car,200.0
8856,2326,324,car,140.0
8857,2326,326,van,140.0
8858,2327,317,car,180.0
8859,2327,324,car,160.0
8860,2327,326,van,120.0
8861,2328,317,car,180.0
8862,2328,326,van,140.0
8863,2329,317,car,200.0
8864,2329,326,van,120.0
8865,2330,317,car,200.0
8866,2330,326,van,140.0
8867,2331,317,car,220.0
8868,2331,318,car,140.0
8869,2331,326,van,120.0
8870,2332,317,car,240.0
8871,2332,318,car,140.0
8872,2332,324,car,140.0
8873,2332,326,van,120.0
8874,2333,317,car,240.0
8875,2333,326,van,160.0
8876,2334,317,car,260.0
8877,2334,318,car,140.0
8878,2334,326,van,100.0
8879,2335,317,car,240.0
8880,2335,318,car,160.0
8881,2335,326,van,100.0
8882,2335,330,car,240.0
8883,2336,317,car,260.0
8884,2336,318,car,160.0
8885,2336,326,van,120.0
8886,2336,330,car,200.0
8887,2337,317,car,280.0
8888,2337,318,car,160.0
8889,2337,326,van,120.0
8890,2337,330,car,260.0
8891,2338,317,car,280.0
8892,2338,318,car,200.0
8893,2338,326,van,120.0
8894,2338,330,car,300.0
8895,2339,317,car,300.0
8896,2339,318,car,220.0
8897,2339,326,van,100.0
8898,2339,330,car,280.0
8899,2340,317,car,340.0
8900,2340,318,car,200.0
8901,2340,326,van,100.0
8902,2340,330,car,240.0
8903,2341,317,car,340.0
8904,2341,318,car,160.0
8905,2341,326,van,100.0
8906,2341,330,car,220.0
8907,2342,317,car,360.0
8908,2342,318,car,180.0
8909,2342,326,van,120.0
8910,2342,330,car,220.0
8911,2343,317,car,400.0
8912,2343,318,car,260.0
8913,2343,326,van,140.0
8914,2343,330,car,220.0
8915,2344,317,car,400.0
8916,2344,318,car,280.0
8917,2344,326,van,100.0
8918,2344,330,car,180.0
8919,2345,317,car,460.0
8920,2345,318,car,260.0
8921,2345,326,van,100.0
8922,2345,330,car,220.0
8923,2346,317,car,480.0
8924,2346,318,car,280.0
8925,2346,322,car,140.0
8926,2346,326,van,100.0
8927,2346,330,car,220.0
8928,2347,317,car,480.0
8929,2347,318,car,280.0
8930,2347,322,car,140.0
8931,2347,330,car,180.0
8932,2348,317,car,500.0
8933,2348,318,car,320.0
8934,2348,330,car,200.0
8935,2349,317,car,560.0
8936,2349,318,car,340.0
8937,2349,326,van,100.0
8938,2349,330,car,180.0
8939,2350,317,car,600.0
8940,2350,318,car,360.0
8941,2350,322,car,160.0
8942,2350,326,van,100.0
8943,2350,330,car,160.0
8944,2351,317,car,660.0
8945,2351,318,car,400.0
8946,2351,322,car,160.0
8947,2351,326,van,100.0
8948,2351,330,car,160.0
8949,2352,317,car,720.0
8950,2352,318,car,420.0
8951,2352,322,car,160.0
8952,2352,330,car,180.0
8953,2353,317,car,740.0
8954,2353,318,car,440.0
8955,2353,322,car,160.0
8956,2353,330,car,160.0
8957,2354,317,car,780.0
8958,2354,318,car,500.0
8959,2354,322,car,160.0
8960,2354,330,car,160.0
8961,2355,317,car,880.0
8962,2355,318,car,520.0
8963,2355,322,car,180.0
8964,2355,330,car,180.0
8965,2356,317,car,1020.0
8966,2356,318,car,600.0
8967,2356,322,car,160.0
8968,2356,330,car,160.0
8969,2357,317,car,1040.0
8970,2357,318,car,680.0
8971,2357,322,car,180.0
8972,2357,330,car,160.0
8973,2358,317,car,1100.0
8974,2358,318,car,720.0
8975,2358,322,car,180.0
8976,2358,330,car,180.0
8977,2359,317,car,1260.0
8978,2359,318,car,780.0
8979,2359,322,car,180.0
8980,2359,330,car,140.0
8981,2360,318,car,840.0
8982,2360,322,car,220.0
8983,2361,318,car,940.0
8984,2361,322,car,240.0
8985,2361,330,car,140.0
8986,2362,318,car,1060.0
8987,2362,322,car,200.0
8988,2362,330,car,140.0
8989,2363,322,car,240.0
8990,2363,330,car,160.0
8991,2364,322,car,260.0
8992,2364,326,van,100.0
8993,2365,322,car,260.0
8994,2366,322,car,280.0
8995,2366,330,car,140.0
8996,2367,322,car,280.0
8997,2367,330,car,140.0
8998,2368,322,car,280.0
8999,2369,322,car,300.0
9000,2370,322,car,340.0
9001,2371,322,car,360.0
9002,2372,322,car,360.0
9003,2372,330,car,140.0
9004,2373,322,car,380.0
9005,2374,322,car,440.0
9006,2375,322,car,420.0
9007,2376,322,car,400.0
9008,2376,330,car,140.0
9009,2377,322,car,500.0
9010,2378,322,car,540.0
9011,2379,322,car,540.0
9012,2380,322,car,600.0
9013,2381,322,car,640.0
9014,2382,322,car,680.0
9015,2383,322,car,740.0
9016,2384,322,car,760.0
9017,2385,322,car,800.0
9018,2386,322,car,920.0
9019,2387,322,car,1020.0
9020,2388,322,car,1100.0
9021,2389,322,car,1140.0
9022,2390,325,car,140.0
9023,2393,325,car,140.0
9024,2393,337,car,320.0
9025,2394,337,car,280.0
9026,2395,325,car,140.0
9027,2395,337,car,280.0
9028,2396,325,car,160.0
9029,2396,337,car,280.0
9030,2397,325,car,160.0
9031,2397,337,car,300.0
9032,2398,325,car,160.0
9033,2398,337,car,300.0
9034,2399,325,car,180.0
9035,2399,337,car,300.0
9036,2399,339,car,220.0
9037,2400,325,car,200.0
9038,2400,337,car,280.0
9039,2400,339,car,200.0
9040,2401,323,car,140.0
9041,2401,325,car,220.0
9042,2401,337,car,240.0
9043,2401,339,car,240.0
9044,2402,325,car,200.0
9045,2402,337,car,220.0
9046,2402,339,car,240.0
9047,2403,325,car,180.0
9048,2403,337,car,240.0
9049,2403,339,car,200.0
9050,2404,323,car,140.0
9051,2404,325,car,200.0
9052,2404,327,car,160.0
9053,2404,337,car,240.0
9054,2404,339,car,180.0
9055,2404,340,car,280.0
9056,2405,325,car,300.0
9057,2405,327,car,160.0
9058,2405,337,car,240.0
9059,2405,339,car,180.0
9060,2405,340,car,260.0
9061,2406,323,car,140.0
9062,2406,325,car,340.0
9063,2406,327,car,160.0
9064,2406,337,car,240.0
9065,2406,339,car,180.0
9066,2406,340,car,220.0
9067,2407,323,car,140.0
9068,2407,325,car,280.0
9069,2407,327,car,160.0
9070,2407,337,car,240.0
9071,2407,339,car,200.0
9072,2407,340,car,220.0
9073,2408,323,car,140.0
9074,2408,325,car,320.0
9075,2408,327,car,140.0
9076,2408,337,car,200.0
9077,2408,339,car,180.0
9078,2408,340,car,280.0
9079,2409,323,car,160.0
9080,2409,325,car,340.0
9081,2409,327,car,160.0
9082,2409,337,car,160.0
9083,2409,339,car,200.0
9084,2409,340,car,320.0
9085,2410,323,car,160.0
9086,2410,325,car,340.0
9087,2410,327,car,180.0
9088,2410,337,car,220.0
9089,2410,339,car,160.0
9090,2410,340,car,340.0
9091,2411,323,car,160.0
9092,2411,325,car,420.0
9093,2411,327,car,160.0
9094,2411,337,car,240.0
9095,2411,340,car,360.0
9096,2412,323,car,180.0
9097,2412,325,car,460.0
9098,2412,327,car,180.0
9099,2412,337,car,220.0
9100,2412,339,car,160.0
9101,2412,340,car,340.0
9102,2413,323,car,200.0
9103,2413,325,car,420.0
9104,2413,327,car,200.0
9105,2413,337,car,200.0
9106,2413,339,car,180.0
9107,2413,340,car,300.0
9108,2414,323,car,200.0
9109,2414,325,car,480.0
9110,2414,327,car,220.0
9111,2414,337,car,180.0
9112,2414,339,car,140.0
9113,2414,340,car,320.0
9114,2415,323,car,220.0
9115,2415,325,car,540.0
9116,2415,327,car,200.0
9117,2415,337,car,140.0
9118,2415,340,car,280.0
9119,2416,323,car,220.0
9120,2416,325,car,600.0
9121,2416,327,car,220.0
9122,2416,337,car,140.0
9123,2416,340,car,260.0
9124,2417,323,car,220.0
9125,2417,325,car,640.0
9126,2417,327,car,240.0
9127,2417,337,car,160.0
9128,2417,340,car,280.0
9129,2418,323,car,220.0
9130,2418,325,car,720.0
9131,2418,327,car,240.0
9132,2418,332,car,140.0
9133,2418,337,car,160.0
9134,2418,339,car,140.0
9135,2418,340,car,260.0
9136,2419,323,car,240.0
9137,2419,325,car,820.0
9138,2419,327,car,260.0
9139,2419,332,car,140.0
9140,2419,337,car,160.0
9141,2419,339,car,140.0
9142,2419,340,car,240.0
9143,2420,323,car,280.0
9144,2420,325,car,900.0
9145,2420,327,car,260.0
9146,2420,337,car,160.0
9147,2420,339,car,140.0
9148,2420,340,car,260.0
9149,2421,323,car,280.0
9150,2421,325,car,1020.0
9151,2421,327,car,300.0
9152,2421,337,car,180.0
9153,2421,339,car,140.0
9154,2421,340,car,260.0
9155,2422,323,car,280.0
9156,2422,325,car,1140.0
9157,2422,327,car,300.0
9158,2422,332,car,140.0
9159,2422,337,car,180.0
9160,2422,340,car,260.0
9161,2423,323,car,320.0
9162,2423,327,car,300.0
9163,2423,332,car,160.0
9164,2423,337,car,140.0
9165,2423,340,car,240.0
9166,2424,323,car,320.0
9167,2424,327,car,340.0
9168,2424,332,car,160.0
9169,2424,337,car,140.0
9170,2424,340,car,240.0
9171,2425,323,car,340.0
9172,2425,327,car,340.0
9173,2425,332,car,160.0
9174,2425,337,car,140.0
9175,2425,340,car,240.0
9176,2426,323,car,420.0
9177,2426,327,car,360.0
9178,2426,332,car,180.0
9179,2426,337,car,140.0
9180,2426,340,car,240.0
9181,2427,323,car,420.0
9182,2427,327,car,400.0
9183,2427,332,car,200.0
9184,2427,337,car,140.0
9185,2427,340,car,220.0
9186,2428,323,car,440.0
9187,2428,327,car,400.0
9188,2428,332,car,200.0
9189,2428,337,car,140.0
9190,2428,340,car,220.0
9191,2429,323,car,460.0
9192,2429,327,car,400.0
9193,2429,332,car,240.0
9194,2429,337,car,140.0
9195,2429,340,car,200.0
9196,2430,323,car,500.0
9197,2430,327,car,460.0
9198,2430,332,car,220.0
9199,2430,340,car,160.0
9200,2431,323,car,540.0
9201,2431,327,car,500.0
9202,2431,332,car,220.0
9203,2431,340,car,200.0
9204,2432,323,car,600.0
9205,2432,327,car,540.0
9206,2432,332,car,260.0
9207,2432,337,car,140.0
9208,2432,340,car,200.0
9209,2433,323,car,640.0
9210,2433,327,car,560.0
9211,2433,332,car,280.0
9212,2433,337,car,140.0
9213,2433,340,car,220.0
9214,2434,323,car,660.0
9215,2434,327,car,620.0
9216,2434,332,car,280.0
9217,2434,337,car,140.0
9218,2434,340,car,200.0
9219,2435,323,car,720.0
9220,2435,327,car,660.0
9221,2435,332,car,300.0
9222,2435,340,car,160.0
9223,2435,342,car,140.0
9224,2436,323,car,820.0
9225,2436,327,car,680.0
9226,2436,332,car,320.0
9227,2436,340,car,180.0
9228,2436,342,car,140.0
9229,2437,323,car,880.0
9230,2437,327,car,740.0
9231,2437,332,car,320.0
9232,2437,340,car,180.0
9233,2438,323,car,980.0
9234,2438,327,car,800.0
9235,2438,332,car,400.0
9236,2438,340,car,160.0
9237,2439,323,car,1100.0
9238,2439,327,car,820.0
9239,2439,332,car,420.0
9240,2439,340,car,160.0
9241,2440,323,car,1220.0
9242,2440,327,car,900.0
9243,2440,331,car,140.0
9244,2440,332,car,420.0
9245,2440,340,car,160.0
9246,2440,342,car,160.0
9247,2441,323,car,1340.0
9248,2441,327,car,1000.0
9249,2441,332,car,500.0
9250,2441,340,car,160.0
9251,2441,342,car,140.0
9252,2442,327,car,1100.0
9253,2442,332,car,520.0
9254,2442,340,car,160.0
9255,2443,327,car,1220.0
9256,2443,332,car,560.0
9257,2443,340,car,140.0
9258,2443,342,car,140.0
9259,2444,332,car,640.0
9260,2444,340,car,140.0
9261,2444,342,car,140.0
9262,2445,332,car,740.0
9263,2445,340,car,160.0
9264,2445,342,car,160.0
9265,2446,331,car,140.0
9266,2446,332,car,800.0
9267,2446,340,car,160.0
9268,2446,342,car,180.0
9269,2446,346,car,340.0
9270,2447,331,car,140.0
9271,2447,332,car,860.0
9272,2447,340,car,140.0
9273,2447,342,car,180.0
9274,2447,346,car,320.0
9275,2448,331,car,140.0
9276,2448,332,car,960.0
9277,2448,342,car,160.0
9278,2448,346,car,280.0
9279,2449,331,car,140.0
9280,2449,332,car,1120.0
9281,2449,342,car,160.0
9282,2449,346,car,280.0
9283,2449,348,car,240.0
9284,2450,331,car,140.0
9285,2450,332,car,1180.0
9286,2450,340,car,140.0
9287,2450,342,car,200.0
9288,2450,346,car,280.0
9289,2450,348,car,220.0
9290,2451,331,car,140.0
9291,2451,340,car,140.0
9292,2451,342,car,200.0
9293,2451,346,car,260.0
9294,2451,348,car,240.0
9295,2452,331,car,160.0
9296,2452,340,car,140.0
9297,2452,342,car,200.0
9298,2452,346,car,260.0
9299,2452,348,car,260.0
9300,2453,331,car,180.0
9301,2453,340,car,140.0
9302,2453,342,car,220.0
9303,2453,346,car,280.0
9304,2453,348,car,240.0
9305,2454,331,car,180.0
9306,2454,342,car,240.0
9307,2454,346,car,240.0
9308,2454,348,car,240.0
9309,2455,331,car,180.0
9310,2455,342,car,260.0
9311,2455,346,car,240.0
9312,2455,348,car,220.0
9313,2456,331,car,200.0
9314,2456,342,car,240.0
9315,2456,346,car,260.0
9316,2456,348,car,220.0
9317,2457,331,car,200.0
9318,2457,342,car,260.0
9319,2457,346,car,260.0
9320,2457,348,car,220.0
9321,2458,331,car,220.0
9322,2458,342,car,260.0
9323,2458,346,car,240.0
9324,2458,348,car,200.0
9325,2459,331,car,220.0
9326,2459,342,car,260.0
9327,2459,346,car,220.0
9328,2459,348,car,180.0
9329,2460,331,car,260.0
9330,2460,342,car,300.0
9331,2460,346,car,180.0
9332,2460,348,car,200.0
9333,2461,331,car,260.0
9334,2461,342,car,320.0
9335,2461,346,car,200.0
9336,2461,348,car,220.0
9337,2462,331,car,240.0
9338,2462,342,car,320.0
9339,2462,346,car,220.0
9340,2462,348,car,180.0
9341,2463,331,car,260.0
9342,2463,342,car,360.0
9343,2463,346,car,180.0
9344,2463,348,car,160.0
9345,2464,331,car,320.0
9346,2464,342,car,360.0
9347,2464,346,car,180.0
9348,2464,348,car,160.0
9349,2465,331,car,360.0
9350,2465,342,car,380.0
9351,2465,346,car,200.0
9352,2465,348,car,140.0
9353,2466,331,car,340.0
9354,2466,342,car,420.0
9355,2466,346,car,180.0
9356,2466,348,car,160.0
9357,2467,331,car,340.0
9358,2467,342,car,460.0
9359,2467,346,car,180.0
9360,2467,348,car,160.0
9361,2468,331,car,380.0
9362,2468,342,car,500.0
9363,2468,346,car,180.0
9364,2468,348,car,180.0
9365,2469,331,car,420.0
9366,2469,342,car,480.0
9367,2469,346,car,180.0
9368,2469,348,car,180.0
9369,2470,331,car,460.0
9370,2470,342,car,500.0
9371,2470,346,car,160.0
9372,2471,331,car,480.0
9373,2471,342,car,580.0
9374,2471,346,car,160.0
9375,2471,348,car,140.0
9376,2472,319,car,140.0
9377,2472,331,car,520.0
9378,2472,342,car,600.0
9379,2472,346,car,140.0
9380,2472,348,car,160.0
9381,2473,331,car,540.0
9382,2473,342,car,620.0
9383,2473,348,car,160.0
9384,2474,331,car,600.0
9385,2474,342,car,660.0
9386,2474,346,car,140.0
9387,2474,348,car,160.0
9388,2475,331,car,660.0
9389,2475,342,car,740.0
9390,2475,346,car,140.0
9391,2476,331,car,720.0
9392,2476,342,car,820.0
9393,2476,346,car,140.0
9394,2477,331,car,800.0
9395,2477,333,car,140.0
9396,2477,342,car,840.0
9397,2477,346,car,160.0
9398,2478,331,car,880.0
9399,2478,333,car,160.0
9400,2478,342,car,920.0
9401,2478,346,car,180.0
9402,2479,331,car,920.0
9403,2479,333,car,160.0
9404,2479,342,car,1020.0
9405,2479,346,car,180.0
9406,2479,348,car,140.0
9407,2480,331,car,1000.0
9408,2480,333,car,140.0
9409,2480,342,car,1100.0
9410,2480,346,car,160.0
9411,2481,331,car,1140.0
9412,2481,333,car,160.0
9413,2481,342,car,1220.0
9414,2481,346,car,140.0
9415,2482,331,car,1320.0
9416,2482,333,car,200.0
9417,2483,331,car,1420.0
9418,2483,333,car,200.0
9419,2483,346,car,140.0
9420,2484,333,car,200.0
9421,2484,346,car,140.0
9422,2484,351,car,260.0
9423,2485,333,car,200.0
9424,2485,351,car,240.0
9425,2486,333,car,220.0
9426,2486,346,car,140.0
9427,2486,351,car,260.0
9428,2487,333,car,240.0
9429,2487,346,car,140.0
9430,2487,351,car,260.0
9431,2488,333,car,260.0
9432,2488,351,car,240.0
9433,2489,333,car,280.0
9434,2489,351,car,240.0
9435,2490,333,car,280.0
9436,2490,351,car,240.0
9437,2491,333,car,280.0
9438,2491,351,car,220.0
9439,2492,333,car,320.0
9440,2492,351,car,220.0
9441,2493,333,car,360.0
9442,2493,351,car,220.0
9443,2494,333,car,400.0
9444,2494,351,car,200.0
9445,2495,333,car,400.0
9446,2495,351,car,200.0
9447,2496,333,car,420.0
9448,2496,351,car,220.0
9449,2497,333,car,480.0
9450,2497,351,car,200.0
9451,2498,333,car,520.0
9452,2498,351,car,180.0
9453,2499,333,car,560.0
9454,2499,351,car,160.0
9455,2500,333,car,640.0
9456,2500,351,car,160.0
9457,2501,333,car,720.0
9458,2501,351,car,180.0
9459,2502,333,car,740.0
9460,2502,351,car,160.0
9461,2502,354,car,260.0
9462,2503,333,car,800.0
9463,2503,351,car,140.0
9464,2503,354,car,280.0
9465,2504,333,car,960.0
9466,2504,351,car,140.0
9467,2504,354,car,240.0
9468,2505,333,car,1060.0
9469,2505,351,car,160.0
9470,2505,354,car,240.0
9471,2506,333,car,1040.0
9472,2506,351,car,180.0
9473,2506,354,car,260.0
9474,2507,351,car,160.0
9475,2507,354,car,240.0
9476,2508,351,car,140.0
9477,2508,354,car,180.0
9478,2509,351,car,160.0
9479,2509,354,car,200.0
9480,2510,351,car,140.0
9481,2510,354,car,240.0
9482,2511,351,car,140.0
9483,2511,354,car,200.0
9484,2512,351,car,180.0
9485,2512,354,car,160.0
9486,2513,351,car,140.0
9487,2513,354,car,160.0
9488,2514,350,car,140.0
9489,2514,354,car,200.0
9490,2515,351,car,140.0
9491,2515,354,car,180.0
9492,2516,351,car,140.0
9493,2516,354,car,160.0
9494,2517,354,car,160.0
9495,2518,350,car,140.0
9496,2518,351,car,140.0
9497,2519,350,car,160.0
9498,2519,351,car,140.0
9499,2519,354,car,140.0
9500,2520,350,car,160.0
9501,2520,354,car,160.0
9502,2521,350,car,160.0
9503,2521,354,car,160.0
9504,2522,350,car,160.0
9505,2523,344,car,140.0
9506,2523,350,car,180.0
9507,2524,344,car,140.0
9508,2524,350,car,200.0
9509,2524,354,car,160.0
9510,2525,344,car,140.0
9511,2525,350,car,220.0
9512,2525,351,car,140.0
9513,2526,344,car,140.0
9514,2526,350,car,220.0
9515,2527,344,car,140.0
9516,2527,350,car,220.0
9517,2528,344,car,140.0
9518,2528,350,car,240.0
9519,2529,344,car,140.0
9520,2529,350,car,260.0
9521,2530,344,car,180.0
9522,2530,350,car,300.0
9523,2531,344,car,160.0
9524,2531,350,car,300.0
9525,2532,344,car,140.0
9526,2532,350,car,320.0
9527,2533,344,car,180.0
9528,2533,350,car,340.0
9529,2534,344,car,180.0
9530,2534,350,car,360.0
9531,2535,344,car,200.0
9532,2535,350,car,420.0
9533,2536,344,car,200.0
9534,2536,350,car,440.0
9535,2537,344,car,200.0
9536,2537,350,car,460.0
9537,2538,344,car,220.0
9538,2538,350,car,500.0
9539,2539,344,car,240.0
9540,2539,350,car,580.0
9541,2540,344,car,280.0
9542,2540,350,car,620.0
9543,2541,344,car,260.0
9544,2541,350,car,680.0
9545,2542,344,car,280.0
9546,2542,350,car,760.0
9547,2543,344,car,300.0
9548,2543,350,car,840.0
9549,2544,344,car,300.0
9550,2544,350,car,940.0
9551,2545,344,car,320.0
9552,2545,350,car,1040.0
9553,2546,344,car,360.0
9554,2546,350,car,1160.0
9555,2547,344,car,380.0
9556,2548,344,car,380.0
9557,2548,347,car,140.0
9558,2549,344,car,420.0
9559,2549,360,car,200.0
9560,2550,344,car,480.0
9561,2550,360,car,200.0
9562,2551,344,car,500.0
9563,2551,347,car,140.0
9564,2551,360,car,200.0
9565,2552,344,car,500.0
9566,2552,347,car,180.0
9567,2552,360,car,200.0
9568,2553,344,car,560.0
9569,2553,347,car,160.0
9570,2553,360,car,200.0
9571,2554,344,car,640.0
9572,2554,347,car,140.0
9573,2554,360,car,220.0
9574,2555,344,car,680.0
9575,2555,347,car,180.0
9576,2555,360,car,200.0
9577,2556,344,car,740.0
9578,2556,347,car,200.0
9579,2556,360,car,180.0
9580,2557,344,car,820.0
9581,2557,347,car,220.0
9582,2557,360,car,200.0
9583,2558,344,car,880.0
9584,2558,347,car,220.0
9585,2558,360,car,180.0
9586,2559,344,car,960.0
9587,2559,347,car,200.0
9588,2559,360,car,140.0
9589,2560,344,car,1020.0
9590,2560,347,car,220.0
9591,2560,360,car,140.0
9592,2561,344,car,1160.0
9593,2561,347,car,240.0
9594,2561,360,car,160.0
9595,2562,344,car,1360.0
9596,2562,347,car,260.0
9597,2562,360,car,140.0
9598,2563,344,car,1480.0
9599,2563,347,car,300.0
9600,2563,360,car,140.0
9601,2564,347,car,320.0
9602,2564,360,car,140.0
9603,2565,347,car,340.0
9604,2565,360,car,160.0
9605,2566,347,car,360.0
9606,2566,360,car,140.0
9607,2567,347,car,400.0
9608,2567,360,car,140.0
9609,2568,347,car,420.0
9610,2568,360,car,140.0
9611,2569,347,car,440.0
9612,2569,360,car,160.0
9613,2570,347,car,480.0
9614,2570,360,car,140.0
9615,2571,347,car,520.0
9616,2572,347,car,580.0
9617,2573,347,car,620.0
9618,2574,347,car,700.0
9619,2575,347,car,820.0
9620,2575,360,car,140.0
9621,2576,347,car,900.0
9622,2576,355,truck,100.0
9623,2576,360,car,140.0
9624,2577,347,car,980.0
9625,2577,360,car,140.0
9626,2578,347,car,1120.0
9627,2579,363,car,200.0
9628,2580,363,car,160.0
9629,2581,363,car,200.0
9630,2581,364,car,240.0
9631,2582,363,car,200.0
9632,2582,364,car,240.0
9633,2583,363,car,200.0
9634,2583,364,car,240.0
9635,2584,363,car,240.0
9636,2584,364,car,240.0
9637,2585,363,car,240.0
9638,2585,364,car,180.0
9639,2586,363,car,240.0
9640,2586,364,car,160.0
9641,2587,363,car,260.0
9642,2587,364,car,160.0
9643,2588,363,car,340.0
9644,2588,364,car,160.0
9645,2589,363,car,340.0
9646,2589,364,car,180.0
9647,2590,363,car,260.0
9648,2590,364,car,180.0
9649,2591,363,car,260.0
9650,2591,365,car,340.0
9651,2592,363,car,260.0
9652,2592,365,car,300.0
9653,2593,363,car,260.0
9654,2593,364,car,140.0
9655,2593,365,car,300.0
9656,2594,363,car,220.0
9657,2594,364,car,180.0
9658,2594,365,car,260.0
9659,2595,363,car,200.0
9660,2595,364,car,160.0
9661,2595,365,car,280.0
9662,2596,363,car,200.0
9663,2596,365,car,280.0
9664,2597,363,car,220.0
9665,2597,365,car,240.0
9666,2598,363,car,260.0
9667,2598,365,car,240.0
9668,2599,363,car,220.0
9669,2599,365,car,240.0
9670,2600,363,car,180.0
9671,2600,364,car,160.0
9672,2600,365,car,220.0
9673,2601,363,car,200.0
9674,2601,364,car,140.0
9675,2601,365,car,240.0
9676,2602,363,car,240.0
9677,2602,365,car,220.0
9678,2603,363,car,200.0
9679,2603,365,car,220.0
9680,2604,363,car,180.0
9681,2604,365,car,240.0
9682,2605,363,car,200.0
9683,2605,365,car,200.0
9684,2606,363,car,200.0
9685,2606,365,car,180.0
9686,2607,363,car,200.0
9687,2607,365,car,200.0
9688,2608,363,car,200.0
9689,2608,365,car,200.0
9690,2609,363,car,140.0
9691,2609,365,car,200.0
9692,2610,365,car,240.0
9693,2611,363,car,160.0
9694,2611,365,car,220.0
9695,2612,337,car,140.0
9696,2612,363,car,200.0
9697,2612,365,car,140.0
9698,2613,337,car,180.0
9699,2613,363,car,160.0
9700,2614,363,car,160.0
9701,2614,365,car,140.0
9702,2615,363,car,180.0
9703,2615,365,car,160.0
9704,2616,363,car,140.0
9705,2616,365,car,200.0
9706,2617,363,car,140.0
9707,2617,365,car,160.0
9708,2618,359,car,140.0
9709,2618,363,car,160.0
9710,2619,359,car,140.0
9711,2619,363,car,140.0
9712,2619,365,car,140.0
9713,2620,359,car,140.0
9714,2620,363,car,160.0
9715,2620,365,car,160.0
9716,2621,359,car,140.0
9717,2621,363,car,140.0
